"","masterid","latitude","longitude","county"
"2664","519AC0009",38.68417,-121.27583,"Sacramento"
"2665","205R00645",37.1707173,-121.6133867,"Santa Clara"
"2666","205R02755",37.42093107,-121.8401461,"Santa Clara"
"2667","904S01814",33.02298,-117.2254,"San Diego"
"2668","SMC09325",33.56252,-117.12886,"Riverside"
"2669","SMC00208",34.24464,-117.90908,"Los Angeles"
"2670","524BOCR2x",40.62762,-122.62772,"Shasta"
"2671","524CLCR4x",40.71626,-122.63199,"Shasta"
"2672","801SJR159",33.73904,-116.83089,"Riverside"
"2673","801STW208",34.0023,-117.16428,"Riverside"
"2674","519AC0008",38.68389,-121.29111,"Sacramento"
"2675","802INC635",33.80349,-116.78271,"Riverside"
"2676","111WE0825",40.49018,-123.61268,"Humboldt"
"2677","632WE0629",38.69578,-119.87532,"Alpine"
"2678","SMC01504",34.25327,-117.71385,"Los Angeles"
"2679","SMC01694",33.92,-117.90272,"Orange"
"2680","204R03999",37.6948,-122.08713,"Alameda"
"2681","205R04395",37.44464,-121.85645,"Santa Clara"
"2682","205COY455",37.166445,-121.64789,"Santa Clara"
"2683","312SM08xx",34.95383,-120.47218,"Santa Barbara"
"2684","SMC13187",33.67808,-117.80245,"Orange"
"2685","SMC16045",33.8819,-117.52249,"Riverside"
"2686","312SM07xx",34.9604,-120.48508,"Santa Barbara"
"2687","544CCCK01",38.01526,-121.83992,"Contra Costa"
"2688","541DPC4xx",37.51194,-121.16056,"Stanislaus"
"2689","SMC01201",33.08584,-117.05528,"San Diego"
"2690","SMC02905",33.24093,-117.3287,"San Diego"
"2691","SMC05764",34.23123,-119.11091,"Ventura"
"2692","SMC06302",33.86699,-117.85366,"Orange"
"2693","SMC06467",33.79118,-117.71782,"Orange"
"2694","SMC08094",33.81951,-117.8536,"Orange"
"2695","310CAW176",35.32508,-120.75266,"San Luis Obispo"
"2696","SMC22521",33.87789,-117.54048,"Riverside"
"2697","801SAR110",33.96468,-117.46518,"Riverside"
"2698","524WCTHxx",40.66361,-122.63639,"Shasta"
"2699","907M23379",32.80322,-116.92425,"San Diego"
"2700","309GBCR01",36.68585,-121.67356,"Monterey"
"2701","309GC1629",36.69383,-121.62738,"Monterey"
"2702","309GBCR03",36.68505,-121.6474,"Monterey"
"2703","309GC2974",36.70289,-121.62174,"Monterey"
"2704","309NVCR04",36.70202,-121.60262,"Monterey"
"2705","SMC00190",34.01488,-118.04783,"Los Angeles"
"2706","403M01528",34.27599,-119.14219,"Ventura"
"2707","111WE0832",39.65009,-123.60805,"Mendocino"
"2708","SMC00748",34.07548,-118.0788,"Los Angeles"
"2709","SMC03390",33.82267,-118.09186,"Los Angeles"
"2710","SMC03523",33.58478,-117.66437,"Orange"
"2711","SMC04670",33.86506,-118.10456,"Los Angeles"
"2712","519KBCR14",38.76482,-121.32569,"Placer"
"2713","SMC05379",33.72777,-117.77913,"Orange"
"2714","SMC06740",34.1807,-118.87436,"Ventura"
"2715","106WER062",41.13472,-122.80333,"Trinity"
"2716","SMC15678",33.80989,-118.09075,"Los Angeles"
"2717","519SED020",38.766,-121.3282,"Placer"
"2718","SMC21382",34.40663,-118.6694,"Los Angeles"
"2719","801PCW048",33.71756,-117.78945,"Orange"
"2720","801PCW171",33.72398,-117.78003,"Orange"
"2721","801RB8327",34.23294,-117.42894,"San Bernardino"
"2722","801RB8601",34.02789,-117.58527,"San Bernardino"
"2723","207KRCK10",38.00018,-121.88905,"Contra Costa"
"2724","207KRCK13",37.99101,-121.89491,"Contra Costa"
"2725","801M12649",33.6885,-117.81997,"Orange"
"2726","105WE1000",41.74725,-122.62649,"Siskiyou"
"2727","207KRCK11",37.99846,-121.89131,"Contra Costa"
"2728","REF-FC",33.79101,-117.71934,"Orange"
"2729","535MER2xx",37.39528,-120.75139,"Merced"
"2730","535MER4xx",37.45389,-120.60944,"Merced"
"2731","309NVCR01",36.69022,-121.62133,"Monterey"
"2732","309NC2271",36.69427,-121.61706,"Monterey"
"2733","309NC1778",36.69104,-121.62062,"Monterey"
"2734","309NC3799",36.70156,-121.60425,"Monterey"
"2735","310CAW192",35.30651,-120.62367,"San Luis Obispo"
"2736","103WE1072",41.84402,-124.00182,"Del Norte"
"2737","304CAW081",37.03411,-121.94201,"Santa Cruz"
"2738","535CR0788",37.66785823,-120.4750645,"Stanislaus"
"2739","634HVC-1",38.92388,-119.91644,"El Dorado"
"2740","634HVC-2",38.92214,-119.93114,"El Dorado"
"2741","519SED005",38.8119,-121.4247,"Placer"
"2742","519SED009",38.7964,-121.357,"Placer"
"2743","519PGC22A",38.77078,-121.30962,"Placer"
"2744","519PGCR22",38.76616,-121.2835,"Placer"
"2745","519PGCR08",38.80276,-121.33842,"Placer"
"2746","519PGCR09",38.80407,-121.32832,"Placer"
"2747","519SED021",38.7762,-121.3279,"Placer"
"2748","312SM01xx",34.96109,-120.64735,"Santa Barbara"
"2749","535SR3xxx",37.78556,-120.80139,"Stanislaus"
"2750","534SR6xxx",37.85833,-120.63556,"Tuolumne"
"2751","535TR6xxx",37.63584,-120.61782,"Stanislaus"
"2752","524BOCRxx",40.64019,-122.59893,"Shasta"
"2753","524CCACPx",40.66028,-122.62806,"Shasta"
"2754","524CLCR1x",40.57842,-122.5375,"Shasta"
"2755","508CCH273",40.50889,-122.38111,"Shasta"
"2756","524CYCR3x",40.63168,-122.67826,"Shasta"
"2757","524FGNWLx",40.65167,-122.55056,"Shasta"
"2758","524PGBCR2",40.58082,-122.54481,"Shasta"
"2759","310LPCNAG",35.2355,-120.4724,"San Luis Obispo"
"2760","314SYRASV",34.585,-120.1446,"Santa Barbara"
"2761","902RCBWGR",33.40772,-117.2023,"San Diego"
"2762","314SCCNSY",34.5967,-119.9088,"Santa Barbara"
"2763","105WE0604",41.33837,-122.9178,"Siskiyou"
"2764","544MSH020",37.969355,-121.682416,"Contra Costa"
"2765","207WAL330",37.91254646,-122.1073303,"Contra Costa"
"2766","106WE0587",40.62725,-123.3729,"Trinity"
"2767","403WE0535",34.43957,-118.75907,"Ventura"
"2768","106WE0574",41.0483,-122.6553,"Trinity"
"2769","206SON120",38.291557,-122.520965,"Sonoma"
"2770","552WE0509",37.04447,-119.1104,"Fresno"
"2771","801WE0895",34.1869,-117.00758,"San Bernardino"
"2772","106WE0593",40.84723,-123.39963,"Trinity"
"2773","521WE0747",39.71635,-121.63527,"Butte"
"2774","205GUA140",37.24985,-121.84186,"Santa Clara"
"2775","404BA0084",34.09079,-118.94926,"Ventura"
"2776","910OTJMC5",32.63481,-116.88541,"San Diego"
"2777","902S02357",33.40568,-117.24977,"San Diego"
"2778","901S04409",33.60347,-117.45314,"Riverside"
"2779","911R9LMC1",32.728066,-116.538191,"San Diego"
"2780","903R9PPCD",33.339827,-116.957308,"San Diego"
"2781","SAR-8",33.94643611,-117.5579,"Riverside"
"2782","801WE0806",34.14972,-117.13313,"San Bernardino"
"2783","405WE0777",34.25461,-118.08523,"Los Angeles"
"2784","532WE0760",38.57735,-120.54398,"El Dorado"
"2785","105WE0583",41.70845,-123.13085,"Siskiyou"
"2786","111WE1106",40.61985,-124.03025,"Humboldt"
"2787","403WE1021",34.63193,-118.52977,"Los Angeles"
"2788","538WE1104",37.46309,-119.94873,"Mariposa"
"2789","531WE0992",38.2095,-121.36924,"San Joaquin"
"2790","520WE1103",39.57528,-122.00068,"Butte"
"2791","204COR050",37.473745,-122.270169,"San Mateo"
"2792","801WE0989",33.91889,-117.60776,"Riverside"
"2793","312WE1035",34.73287,-119.67637,"Santa Barbara"
"2794","111WE1065",39.44159,-122.82022,"Lake"
"2795","505WE1100",41.09208,-122.20131,"Shasta"
"2796","558WE0764",36.05408,-118.99364,"Tulare"
"2797","111WE1074",40.59509,-123.91843,"Humboldt"
"2798","307CAW135",36.54413,-121.91717,"Monterey"
"2799","304CAW153",37.11299,-122.25108,"Santa Cruz"
"2800","309CAW116",35.32126,-120.42367,"San Luis Obispo"
"2801","536WER237",37.87055,-119.23833,"Tuolumne"
"2802","603WER246",36.71888,-118.2675,"Inyo"
"2803","605FC0324",37.49935193,-118.1412427,"Mono"
"2804","519CR0795",38.85129957,-121.6304411,"Sutter"
"2805","106FC0022",40.6373,-122.7461,"Trinity"
"2806","531CR0032",38.1522,-121.2841,"San Joaquin"
"2807","517FC0009",39.5985,-120.9971,"Sierra"
"2808","535CR0035",37.55588,-121.1505,"Stanislaus"
"2809","545CR0020",36.90882,-119.7762,"Madera"
"2810","545CR0056",36.77903523,-120.233343,"Fresno"
"2811","518FCA015",40.00190523,-121.2682255,"Plumas"
"2812","634LHC-1",38.87127,-119.96376,"El Dorado"
"2813","203COD030",37.882461,-122.303525,"Alameda"
"2814","204LIO030",37.75957,-122.19562,"Alameda"
"2815","204MRT060",37.70675225,-121.9381455,"Alameda"
"2816","204MRT070",37.70520422,-121.9410646,"Alameda"
"2817","205LGU130",37.54195,-121.93395,"Alameda"
"2818","204SLO030",37.679582,-122.079507,"Alameda"
"2819","204SLO020",37.67653381,-122.0612118,"Alameda"
"2820","204WRD030",37.66573,-122.064159,"Alameda"
"2821","204WRD080",37.66266,-122.048319,"Alameda"
"2822","204WRD070",37.663981,-122.055694,"Alameda"
"2823","206WIL030",37.96027,-122.3675,"Contra Costa"
"2824","207ALH040",38.005984,-122.129984,"Contra Costa"
"2825","207ALH030",38.011553,-122.129187,"Contra Costa"
"2826","206WIL070",37.95233,-122.32038,"Contra Costa"
"2827","207ALH170",37.96472,-122.146211,"Contra Costa"
"2828","207WAL750",37.80458,-122.03511,"Contra Costa"
"2829","203CER010",37.89813,-122.30629,"Alameda"
"2830","543MSH150",37.87824227,-121.8692248,"Contra Costa"
"2831","206WIL050",37.96136,-122.3525,"Contra Costa"
"2832","207ALH080",37.988305,-122.137921,"Contra Costa"
"2833","207ALH070",37.991265,-122.1325,"Contra Costa"
"2834","543KEL040",37.79613155,-121.7496549,"Contra Costa"
"2835","207KIR085",38.01173629,-121.8768904,"Contra Costa"
"2836","207KIR095",38.00759998,-121.8817418,"Contra Costa"
"2837","207WAL360",37.889416,-122.120121,"Contra Costa"
"2838","207WAL390",37.87049,-122.096975,"Contra Costa"
"2839","207WAL375",37.8912,-122.11207,"Contra Costa"
"2840","207WAL290",37.88426,-121.97717,"Contra Costa"
"2841","206WIL130",37.90361,-122.25889,"Contra Costa"
"2842","544MSH050",37.933201,-121.711081,"Contra Costa"
"2843","207WAL130",37.93310841,-122.0938486,"Contra Costa"
"2844","207WAL200",37.97669,-122.05198,"Contra Costa"
"2845","206RHM010",37.975243,-122.346646,"Contra Costa"
"2846","206RHM005",37.978167,-122.357163,"Contra Costa"
"2847","206RDO060",38.00610024,-122.2103095,"Contra Costa"
"2848","206RDO010",38.018292,-122.256788,"Contra Costa"
"2849","206SPA190",37.89163,-122.1996,"Contra Costa"
"2850","206SPA175",37.89966,-122.20531,"Contra Costa"
"2851","543MSH160",37.8467646,-121.8386105,"Contra Costa"
"2852","207WAL090",37.94758267,-122.0947422,"Contra Costa"
"2853","206ACC500",38.163536,-122.232617,"Napa"
"2854","206BLS005",38.587102,-122.597153,"Napa"
"2855","206BLS400",38.59224,-122.612761,"Napa"
"2856","206CAN400",38.536242,-122.473821,"Napa"
"2857","206CAR250",38.2502,-122.335964,"Napa"
"2858","206CHI100",38.520434,-122.349492,"Napa"
"2859","206CHI225",38.52946,-122.342605,"Napa"
"2860","206CVC600",38.252944,-122.304873,"Napa"
"2861","206CVC250",38.26597,-122.31977,"Napa"
"2862","206CVC300",38.271424,-122.32051,"Napa"
"2863","206CON470",38.486858,-122.389367,"Napa"
"2864","206CYR005",38.580575,-122.590012,"Napa"
"2865","206GAR300",38.606017,-122.589703,"Napa"
"2866","206HUI600",38.264488,-122.378455,"Napa"
"2867","206JER800",38.64108,-122.597175,"Napa"
"2868","206JER300",38.619927,-122.593272,"Napa"
"2869","206LOR820",38.418353,-122.320946,"Napa"
"2870","206MAR300",38.276167,-122.242429,"Napa"
"2871","206MAR200",38.27761,-122.254814,"Napa"
"2872","206MIL020",38.54093,-122.51006,"Napa"
"2873","206MLK250",38.358286,-122.259157,"Napa"
"2874","206MUR200",38.293671,-122.220231,"Napa"
"2875","206MON400",38.39453,-122.44837,"Napa"
"2876","206MOR400",38.520862,-122.36812,"Napa"
"2877","206NAP490",38.585524,-122.592765,"Napa"
"2878","206NAP090",38.4189,-122.35326,"Napa"
"2879","206NAP034",38.332289,-122.282963,"Napa"
"2880","206RCC500",38.44303,-122.29888,"Napa"
"2881","206RCC505",38.442472,-122.297208,"Napa"
"2882","206RED850",38.356053,-122.42972,"Napa"
"2883","206RED042",38.31492,-122.33385,"Napa"
"2884","206RED500",38.334706,-122.377989,"Napa"
"2885","206RED010",38.30639,-122.31795,"Napa"
"2886","206SLV005",38.327326,-122.285564,"Napa"
"2887","206SPN600",38.278716,-122.208079,"Napa"
"2888","206SUS400",38.244019,-122.250378,"Napa"
"2889","206PIC205",38.34359,-122.378227,"Napa"
"2890","206RCC700",38.441488,-122.294558,"Napa"
"2891","206YOR610",38.514812,-122.504779,"Napa"
"2892","206NOV060",38.07015,-122.53065,"Marin"
"2893","203COR091",37.94784,-122.57324,"Marin"
"2894","203COR060",37.96321,-122.5571,"Marin"
"2895","206MIL041",38.03102,-122.54723,"Marin"
"2896","206MIL080",38.03779,-122.59779,"Marin"
"2897","206FRY500",38.27775,-122.465709,"Sonoma"
"2898","206NOV190",38.11653,-122.61019,"Marin"
"2899","203ACM100",37.9048,-122.553,"Marin"
"2900","203ACM110",37.91075,-122.56094,"Marin"
"2901","206ASB010",38.35492,-122.5242,"Sonoma"
"2902","203COR200",37.98214,-122.57251,"Marin"
"2903","205ADO060",37.3475818,-122.1625669,"Santa Clara"
"2904","205COY350",37.265041,-121.794539,"Santa Clara"
"2905","205COY170",37.35719,-121.87377,"Santa Clara"
"2906","205GUA220",37.20101,-121.88298,"Santa Clara"
"2907","205GUA015",37.37888,-121.93712,"Santa Clara"
"2908","205GUA110",37.32156,-121.88969,"Santa Clara"
"2909","205GUA025",37.35223,-121.91086,"Santa Clara"
"2910","205GUA050",37.31488,-121.9038,"Santa Clara"
"2911","205COY223",37.28808961,-121.7640516,"Santa Clara"
"2912","205COY090",37.370826,-121.876466,"Santa Clara"
"2913","205COY120",37.39380365,-121.8307277,"Santa Clara"
"2914","205COY115",37.39053,-121.84213,"Santa Clara"
"2915","206NAT035",38.279047,-122.456975,"Sonoma"
"2916","206SON015",38.25101372,-122.4528933,"Sonoma"
"2917","204BEL040",37.508167,-122.301889,"San Mateo"
"2918","202SPE050",37.582227,-122.477745,"San Mateo"
"2919","202SPE070",37.580556,-122.474463,"San Mateo"
"2920","DCN02",37.936,-121.714,"Contra Costa"
"2921","310USL",35.365958,-120.75071,"San Luis Obispo"
"2922","628MR-UD",34.572708,-117.320162,"San Bernardino"
"2923","204Z70135",37.72678747,-121.912182,"Alameda"
"2924","204Z70089",37.62092116,-121.7556995,"Alameda"
"2925","204Z70265",37.68234128,-121.8971305,"Alameda"
"2926","204Z70005",37.66829072,-121.7513302,"Alameda"
"2927","204Z70212",37.70212315,-121.7461802,"Alameda"
"2928","204Z70280",37.71482841,-121.9414114,"Alameda"
"2929","309ESP",36.73684,-121.73386,"Monterey"
"2930","315GAN",34.44605,-119.87557,"Santa Barbara"
"2931","310LBC",35.10306,-120.57889,"San Luis Obispo"
"2932","309NAD",36.70808,-121.59958,"Monterey"
"2933","305CHI",36.90032998,-121.596157,"San Benito"
"2934","310PRE",35.24687198,-120.681709,"San Luis Obispo"
"2935","309JON",36.70247,-121.70868,"Monterey"
"2936","305STL",36.90384184,-121.7823071,"Santa Cruz"
"2937","309TEH",36.75932,-121.75487,"Monterey"
"2938","305TSR",36.9425,-121.44483,"San Benito"
"2939","304BERCCT",37.140397,-122.091164,"Santa Cruz"
"2940","304BEREUR",37.128876,-122.110948,"Santa Cruz"
"2941","304BRASBB",37.033599,-121.987357,"Santa Cruz"
"2942","305CORCOL",37.00793,-121.80937,"Santa Cruz"
"2943","304EWADSK",37.133994,-122.267114,"Santa Cruz"
"2944","304FALHCP",37.051621,-122.083139,"Santa Cruz"
"2945","304LILSWA",37.063884,-122.226475,"Santa Cruz"
"2946","305LLAORO",37.14706,-121.77431,"Santa Clara"
"2947","205ALIMCK",37.20219,-121.82396,"Santa Clara"
"2948","202PES142",37.275876,-122.281307,"San Mateo"
"2949","305SBACIE",36.67716,-121.2792,"San Benito"
"2950","304SLRPAR",37.008367,-122.041915,"Santa Cruz"
"2951","304SCOLTT",37.060527,-122.226873,"Santa Cruz"
"2952","304ZAYMKB",37.0804731,-122.047773,"Santa Cruz"
"2953","403S00064",34.64435,-118.51371,"Los Angeles"
"2954","404BA0142",34.05144,-118.77622,"Los Angeles"
"2955","408BA0036",34.21502,-118.87899,"Ventura"
"2956","404S11406",34.04939,-118.69,"Los Angeles"
"2957","403S00772",34.40976,-118.9322,"Ventura"
"2958","403S01195",34.55903,-119.2678,"Ventura"
"2959","404S06456",34.06463,-118.58685,"Los Angeles"
"2960","403S00831",34.43048,-118.8318,"Ventura"
"2961","404S25668",34.12139,-118.70914,"Los Angeles"
"2962","403S01883",34.71629,-119.0189,"Ventura"
"2963","403S06904",34.41964,-118.78769,"Ventura"
"2964","403S11084",34.42487,-118.56081,"Los Angeles"
"2965","404S08846",34.05442,-118.58176,"Los Angeles"
"2966","404S18666",34.17206,-118.76375,"Ventura"
"2967","403S01136",34.62762,-118.74403,"Los Angeles"
"2968","403S04868",34.40491,-118.93943,"Ventura"
"2969","404S11880",34.12529,-118.70827,"Los Angeles"
"2970","404S26670",34.16385,-118.76205,"Los Angeles"
"2971","404S31468",34.16874,-118.76171,"Ventura"
"2972","403S06283",34.69386,-118.86079,"Ventura"
"2973","404S24066",34.16321,-118.70077,"Los Angeles"
"2974","404S44642",34.16873,-118.70306,"Ventura"
"2975","404R4S089",33.98426,-118.41426,"Los Angeles"
"2976","404R4S009",34.17601,-118.76169,"Ventura"
"2977","481M15356",34.23115,-117.66159,"Los Angeles"
"2978","403CE0156",34.37746,-119.05968,"Ventura"
"2979","404R4S077",34.03324,-118.71386,"Los Angeles"
"2980","403R4S230",34.34922,-119.04399,"Ventura"
"2981","845RB8275",33.85756,-117.88785,"Orange"
"2982","802RB8218",33.80842,-116.74103,"Riverside"
"2983","801S04471",34.11107,-117.14756,"San Bernardino"
"2984","801SAR124",34.12656,-117.07716,"San Bernardino"
"2985","801RB8191",33.96538,-117.47872,"Riverside"
"2986","802RB8196",33.77782,-116.72637,"Riverside"
"2987","801RB8601",34.02631,-117.58648,"San Bernardino"
"2988","801S02167",34.1045,-117.15956,"San Bernardino"
"2989","801S03533",34.02314,-117.19139,"San Bernardino"
"2990","801S00375",34.10902,-117.15272,"San Bernardino"
"2991","801S00791",34.2792,-117.44664,"San Bernardino"
"2992","801S01367",34.21451,-117.32889,"San Bernardino"
"2993","801S04078",33.99762,-117.72327,"San Bernardino"
"2994","801S02464",34.24635,-117.64321,"San Bernardino"
"2995","801S01783",34.19018,-117.27275,"San Bernardino"
"2996","801S06231",34.23298,-117.43019,"San Bernardino"
"2997","481S05856",34.19152,-117.67601,"Los Angeles"
"2998","801S19286",33.71866,-117.78828,"Orange"
"2999","801M15366",34.1728,-117.26687,"San Bernardino"
"3000","801M15424",33.99181,-117.59958,"San Bernardino"
"3001","801M15378",34.24433,-117.50774,"San Bernardino"
"3002","801M15406",34.09198,-117.60878,"San Bernardino"
"3003","801M15530",34.07865,-117.06717,"San Bernardino"
"3004","801M15524",34.04813,-117.23001,"San Bernardino"
"3005","901S01811",33.56418,-117.71792,"Orange"
"3006","904S00537",33.05031,-117.22428,"San Diego"
"3007","911S00538",32.78123,-116.63207,"San Diego"
"3008","907S46499",32.96198,-116.75077,"San Diego"
"3009","907S03210",33.00312,-116.72918,"San Diego"
"3010","902S05173",33.3971,-117.28364,"San Diego"
"3011","905S02561",33.12974,-116.63591,"San Diego"
"3012","906SURRAT",32.951084,-117.04969,"San Diego"
"3013","405CE0280",34.23041,-117.74981,"Los Angeles"
"3014","SMC5.13",37.53399284,-122.35028,"San Mateo"
"3015","SMC8.81",37.54524,-122.40281,"San Mateo"
"3016","SMC8.28",37.54166898,-122.397045,"San Mateo"
"3017","MC2",37.7803,-120.27318,"Tuolumne"
"3018","SAR-7",33.96233333,-117.4665556,"Riverside"
"3019","902SMAS1x",33.45695,-116.97047,"Riverside"
"3020","905DGUT1x",33.17601,-116.85052,"San Diego"
"3021","509SPIJD3",40.29815,-121.75529,"Tehama"
"3022","407CE0092",34.27931,-119.22089,"Ventura"
"3023","505PS0940",41.2279,-122.00883,"Siskiyou"
"3024","110CE0485",40.83722,-124.06861,"Humboldt"
"3025","305CE0062",37.09078,-121.64383,"Santa Clara"
"3026","305CE0484",37.08939,-121.66106,"Santa Clara"
"3027","207CE0058",37.82743,-122.00496,"Contra Costa"
"3028","105CE0029",41.66083,-122.49833,"Siskiyou"
"3029","110CE0613",40.80055,-124.15111,"Humboldt"
"3030","520CE0699",39.48301,-122.17918,"Glenn"
"3031","412CE0104",34.06911,-118.22324,"Los Angeles"
"3032","205CE0580",37.19972,-122.01527,"Santa Clara"
"3033","105CE0525",41.73671,-122.55309,"Siskiyou"
"3034","518CE0895",39.58337,-120.37028,"Sierra"
"3035","505CE0137",41.26213,-122.12194,"Siskiyou"
"3036","634CE0146",38.93138,-119.97722,"El Dorado"
"3037","105CE0173",41.73972,-122.62972,"Siskiyou"
"3038","723CC0017",32.75166667,-115.4213889,"Imperial"
"3039","516CC0088",39.19388,-120.82888,"Placer"
"3040","110CE0229",40.77083,-124.07527,"Humboldt"
"3041","526CE0565",40.81305,-121.93138,"Shasta"
"3042","519CE0627",38.51751,-121.38918,"Sacramento"
"3043","519CE0243",38.51472,-121.415,"Sacramento"
"3044","517CE0287",39.44527,-121.05138,"Yuba"
"3045","115CE0239",38.25666,-122.79361,"Sonoma"
"3046","106CE0521",41.04583,-123.53888,"Humboldt"
"3047","410CE0284",34.14944,-119.19111,"Ventura"
"3048","106CE0713",40.75027,-122.91777,"Trinity"
"3049","541CC0539",37.53234,-121.20041,"Stanislaus"
"3050","519PGCASB",38.80226,-121.32945,"Placer"
"3051","514SED078",39.15227,-120.40052,"Placer"
"3052","309SED057",36.28053,-121.32254,"Monterey"
"3053","634SED031",39.10844,-120.18941,"Placer"
"3054","554SED016",36.13472,-118.47287,"Tulare"
"3055","517SED087",39.47102,-120.92577,"Sierra"
"3056","304SED112",37.04361,-122.22637,"Santa Cruz"
"3057","632SED095",38.56785,-119.62523,"Alpine"
"3058","304SED070",37.0383,-121.94204,"Santa Cruz"
"3059","534SED107",38.40272,-119.795,"Alpine"
"3060","637SED041",40.40565,-120.82136,"Lassen"
"3061","637SED053",40.36768,-120.803,"Lassen"
"3062","633SED109",38.77915,-119.91802,"Alpine"
"3063","304SED074",37.04956,-122.06586,"Santa Cruz"
"3064","609PS0053",35.74614,-116.22224,"San Bernardino"
"3065","105PS0092",41.5766,-121.92436,"Siskiyou"
"3066","555PS0064",36.18281,-118.78852,"Tulare"
"3067","526PS0228",41.17933,-121.16253,"Lassen"
"3068","519PS0134",38.48281,-121.39559,"Sacramento"
"3069","514PS0019",38.85612,-120.36474,"El Dorado"
"3070","603PS0109",36.59464,-118.14534,"Inyo"
"3071","554PS0224",35.52973,-118.60656,"Kern"
"3072","309PS0040",36.34943,-121.21613,"Monterey"
"3073","204PS0038",37.72699,-122.1726,"Alameda"
"3074","801M12665",33.64903,-117.69704,"Orange"
"3075","902GG1xxx",33.47185,-117.14529,"Riverside"
"3076","105CE0329",41.3075,-123.03361,"Siskiyou"
"3077","504PS0238",39.939,-122.06534,"Tehama"
"3078","535PS0221",37.63083,-120.98623,"Stanislaus"
"3079","514PCASMR",38.89594,-120.5497,"El Dorado"
"3080","111PS0160",39.44605,-123.02893,"Lake"
"3081","507RCABRS",40.4531,-121.75377,"Shasta"
"3082","507DCBLLB",40.43895,-121.77714,"Shasta"
"3083","106PS0078",40.55161,-123.13495,"Trinity"
"3084","111PS0095",39.78908,-123.73694,"Mendocino"
"3085","536SPIUJW",37.98193,-119.97487,"Tuolumne"
"3086","801M12669",33.69499,-117.85583,"Orange"
"3087","636PS0010",39.46285,-120.19018,"Sierra"
"3088","205PS0045",37.29359,-121.93298,"Santa Clara"
"3089","519PS0002",38.65573,-121.38781,"Sacramento"
"3090","309PS0043",35.75626,-120.83777,"San Luis Obispo"
"3091","509SPJDXB",40.29461,-121.78744,"Tehama"
"3092","526PS0472",41.44698,-120.50605,"Modoc"
"3093","105PS0090",41.07997,-123.02911,"Siskiyou"
"3094","518PS0033",39.90841,-121.07188,"Plumas"
"3095","631PS0011",38.373,-119.53417,"Mono"
"3096","632PS0014",38.56381,-119.6208,"Alpine"
"3097","517PS0030",39.31812,-120.46052,"Nevada"
"3098","526PS0344",41.42415,-121.00316,"Modoc"
"3099","514CE0523",38.82027,-121.23111,"Placer"
"3100","526PS0072",41.13422,-120.80025,"Lassen"
"3101","509CE0081",40.2125,-121.94638,"Tehama"
"3102","509PS0049",40.26302,-121.40781,"Tehama"
"3103","526CE0483",41.36111,-120.29861,"Modoc"
"3104","637CE0655",40.39166,-120.62888,"Lassen"
"3105","110PS0114",40.68788,-124.05053,"Humboldt"
"3106","203PS0070",37.99053,-122.59318,"Marin"
"3107","545PS0335",36.98865,-120.02139,"Madera"
"3108","539PS0146",37.19314,-119.81719,"Madera"
"3109","526PS0764",40.89409,-121.94602,"Shasta"
"3110","626PS0619",34.41876,-117.9747,"Los Angeles"
"3111","631CE0074",38.45055,-119.48805,"Mono"
"3112","531PS0365",37.91397,-121.07093,"San Joaquin"
"3113","312PS0099",34.77948,-119.95802,"Santa Barbara"
"3114","105PS0129",41.92387,-123.46497,"Siskiyou"
"3115","206CE0519",37.96805,-122.20944,"Contra Costa"
"3116","526CE0675",41.48166,-120.54166,"Modoc"
"3117","201CE0039",38.015,-122.68805,"Marin"
"3118","519CE0779",38.7339,-121.2699,"Placer"
"3119","520CE0706",39.73305,-121.81333,"Butte"
"3120","309PS0072",36.19092,-121.12806,"Monterey"
"3121","205PS0074",37.45431,-122.13358,"Santa Clara"
"3122","523PS0222",39.85957,-122.63936,"Tehama"
"3123","635PS0034",39.2578,-120.20864,"Placer"
"3124","603PS0044",37.12529,-118.35253,"Inyo"
"3125","518CE0575",39.60403,-120.41479,"Sierra"
"3126","105CE0149",41.48333,-123.74194,"Del Norte"
"3127","519PS0450",38.73351,-121.3948,"Placer"
"3128","514CE0139",38.9704,-121.13431,"Placer"
"3129","519CE0531",38.70861,-121.40555,"Sacramento"
"3130","603CE0174",37.40444,-118.53666,"Inyo"
"3131","636PS0070",39.49463,-120.33583,"Sierra"
"3132","106PS0173",40.37818,-123.29889,"Trinity"
"3133","105CE0205",41.70111,-122.6425,"Siskiyou"
"3134","114BSCMRx",38.82464,-122.87825,"Sonoma"
"3135","505PS0174",40.99915,-122.05995,"Shasta"
"3136","634PS0062",38.87503,-119.97164,"El Dorado"
"3137","105PS0149",41.241,-123.65545,"Humboldt"
"3138","106PS0206",40.5401,-122.9348,"Trinity"
"3139","526PS1144",41.0826,-120.3494,"Lassen"
"3140","524PS0394",40.5856,-122.5513,"Shasta"
"3141","524PS0342",40.16991,-122.67528,"Tehama"
"3142","631PS0087",38.5236,-119.3363,"Mono"
"3143","634PS0099",38.9516,-120.1129,"El Dorado"
"3144","537PS0386",37.6605,-119.9948,"Mariposa"
"3145","534PS0114",38.3883,-120.0616,"Tuolumne"
"3146","111PS0178",40.67994,-123.95064,"Humboldt"
"3147","207PS0150",37.86031,-122.03402,"Contra Costa"
"3148","308PS0156",36.32764,-121.78975,"Monterey"
"3149","113PS0196",39.5439,-123.6553,"Mendocino"
